attack_id,features
1785,"inside_box_shot,central_attack,through_ball,goal"
1786,"through_ball,central_attack"
1787,"central_attack,through_ball"
1788,"central_attack,through_ball"
1789,"through_ball,central_attack"
1790,"central_attack,through_ball"
1791,"central_attack,through_ball,fast_break"
1792,"central_attack,through_ball"
1793,"central_attack,through_ball"
1794,"central_attack,through_ball"
1795,"central_attack,through_ball"
1796,"through_ball,fast_break"
1797,"inside_box_shot,central_attack,through_ball,goal"
1798,"central_attack,through_ball"
1799,"central_attack,through_ball"
1800,"central_attack,through_ball"
1801,"through_ball,central_attack"
1802,"central_attack,through_ball"
1803,"central_attack,through_ball"
1804,"central_attack,through_ball,fast_break"
1805,"central_attack,through_ball"
1806,"central_attack,through_ball"
1807,"inside_box_shot,central_attack,through_ball,goal"
1808,"through_ball,fast_break"
1809,"central_attack,through_ball,goal"
1810,"central_attack,through_ball"
1811,"central_attack,through_ball,goal"
1812,"through_ball,central_attack"
1813,"through_ball,central_attack"
1814,"central_attack,through_ball"
1815,"central_attack,through_ball"
1816,"through_ball,central_attack"
1817,"central_attack,through_ball"
1818,"central_attack,through_ball"
1819,"central_attack,through_ball"
1820,"central_attack,through_ball"
1821,"central_attack,through_ball"
1822,"through_ball,fast_break"
1823,"through_ball,central_attack"
1824,"central_attack,through_ball"
1825,"central_attack,through_ball"
1826,"central_attack,through_ball"
1827,"central_attack,through_ball"
1828,"inside_box_shot,central_attack,through_ball,goal"
1829,"central_attack,through_ball"
1830,"central_attack,through_ball"
1831,"central_attack,through_ball"
1832,"central_attack,through_ball"
1833,"central_attack,through_ball"
1834,"central_attack,through_ball"
1835,"central_attack,through_ball"
1836,"central_attack,through_ball"
1837,"central_attack,through_ball"
1838,"central_attack,through_ball"
1839,"central_attack,through_ball"
1840,"central_attack,through_ball"
1841,"through_ball,fast_break"
1842,"through_ball,central_attack,fast_break"
1843,"central_attack,through_ball"
1844,"central_attack,through_ball"
1845,"central_attack,through_ball"
1846,"through_ball,fast_break"
1847,"central_attack,through_ball"
1848,"central_attack,through_ball"
1849,"central_attack,through_ball"
1850,"central_attack,through_ball"
1851,"central_attack,through_ball"
1852,"central_attack,through_ball"
1853,"through_ball,fast_break"
1854,"through_ball,central_attack"
1855,"through_ball,central_attack"
1856,"central_attack,through_ball"
1857,"central_attack,through_ball,fast_break"
1858,"central_attack,through_ball"
1859,"through_ball,fast_break"
1860,"central_attack,through_ball,fast_break"
1861,"inside_box_shot,through_ball,goal"
1862,"central_attack,through_ball"
1863,"central_attack,through_ball"
1864,"central_attack,through_ball"
1865,"central_attack,through_ball"
1866,"through_ball,fast_break"
1867,"central_attack,through_ball"
1868,"central_attack,through_ball"
1869,"through_ball,fast_break"
1870,"through_ball,fast_break"
1871,"through_ball,fast_break"
1872,"central_attack,through_ball"
1873,"central_attack,through_ball"
1874,"central_attack,through_ball"
1875,"through_ball,fast_break"
1876,"central_attack,through_ball"
1877,"central_attack,through_ball"
1878,"central_attack,through_ball"
1879,"central_attack,through_ball"
1880,"through_ball,fast_break"
1881,"central_attack,through_ball"
1882,"central_attack,through_ball"
1883,"through_ball,fast_break"
1884,"central_attack,through_ball"
1885,"through_ball,central_attack"
1886,"central_attack,through_ball"
1887,"central_attack,through_ball"
1888,"through_ball,central_attack"
1889,"through_ball,fast_break"
1890,"central_attack,through_ball"
1891,"central_attack,through_ball"
1892,"central_attack,through_ball"
1893,"central_attack,through_ball"
1894,"through_ball,fast_break"
1895,"through_ball,central_attack"
1896,"central_attack,through_ball"
1897,"central_attack,through_ball"
1898,"central_attack,through_ball"
1899,"central_attack,through_ball"
1900,"through_ball,fast_break"
1901,"central_attack,through_ball"
1902,"through_ball,fast_break"
1903,"central_attack,through_ball"
1904,"central_attack,through_ball"
1905,"inside_box_shot,central_attack,through_ball,goal"
1906,"central_attack,through_ball,fast_break"
1907,"through_ball,fast_break"
1908,"inside_box_shot,central_attack,through_ball,goal"
1909,"central_attack,through_ball,fast_break"
1910,"central_attack,through_ball"
1911,"central_attack,through_ball"
1912,"through_ball,fast_break"
1913,"central_attack,through_ball,fast_break"
1914,"through_ball,central_attack"
1915,"central_attack,through_ball"
1916,"through_ball,fast_break"
1917,"through_ball,central_attack"
1918,"through_ball,fast_break"
1919,"central_attack,through_ball"
1920,"central_attack,through_ball"
1921,"inside_box_shot,central_attack,goal"
1922,"central_attack,goal"
1923,"central_attack,fast_break"
1924,"central_attack,fast_break"
1925,"central_attack,fast_break"
1926,"inside_box_shot,central_attack,goal"
1927,"central_attack,fast_break"
1928,"inside_box_shot,central_attack,goal"
1929,"central_attack,fast_break"
1930,"central_attack,goal"
1931,"inside_box_shot,central_attack,goal"
1932,"inside_box_shot,central_attack,goal"
1933,"central_attack,through_ball"
1934,"central_attack,through_ball"
1935,"central_attack,through_ball"
1936,"central_attack,through_ball"
1937,"central_attack,through_ball"
1938,"through_ball,fast_break"
1939,"inside_box_shot,central_attack,through_ball,goal"
1940,"central_attack,through_ball"
1941,"central_attack,through_ball"
1942,"central_attack,through_ball"
1943,"central_attack,through_ball"
1944,"through_ball,central_attack"
1945,"through_ball,central_attack"
1946,"through_ball,fast_break"
1947,"central_attack,through_ball"
1948,"central_attack,through_ball"
1949,"central_attack,through_ball"
1950,"inside_box_shot,central_attack,through_ball,goal"
1951,"central_attack,through_ball"
1952,"central_attack,through_ball"
1953,"central_attack,through_ball"
1954,"inside_box_shot,central_attack,through_ball,goal"
1955,"central_attack,through_ball"
1956,"through_ball,central_attack,goal"
1957,"through_ball,central_attack"
1958,"central_attack,through_ball"
1959,"central_attack,through_ball"
1960,"through_ball,fast_break"
1961,"central_attack,through_ball"
1962,"central_attack,through_ball"
1963,"inside_box_shot,central_attack,through_ball,goal"
1964,"central_attack,through_ball,fast_break"
1965,"central_attack,through_ball"
1966,"central_attack,through_ball"
1967,"central_attack,through_ball"
1968,"central_attack,through_ball"
1969,"central_attack,through_ball,goal"
1970,"central_attack,through_ball"
1971,"through_ball,fast_break"
1972,"through_ball,fast_break"
1973,"central_attack,through_ball"
1974,"central_attack,through_ball"
1975,"central_attack,through_ball"
1976,"central_attack,through_ball"
1977,"central_attack,through_ball"
1978,"central_attack,through_ball"
1979,"central_attack,through_ball"
1980,"central_attack,through_ball"
1981,"central_attack,through_ball"
1982,"central_attack,through_ball"
1983,"central_attack,through_ball"
1984,"central_attack,through_ball,goal"
1985,"central_attack,through_ball"
1986,"central_attack,through_ball"
1987,"through_ball,fast_break"
1988,"central_attack,through_ball,fast_break"
1989,"through_ball,fast_break"
1990,"central_attack,through_ball"
1991,"through_ball,central_attack"
1992,"central_attack,through_ball"
1993,"through_ball,central_attack"
1994,"central_attack,through_ball"
1995,"central_attack,through_ball"
1996,"central_attack,through_ball"
1997,"central_attack,through_ball"
1998,"through_ball,fast_break"
1999,"through_ball,fast_break"
2000,"central_attack,through_ball"
2001,"central_attack,through_ball"
2002,"central_attack,through_ball"
2003,"central_attack,through_ball"
2004,"central_attack,through_ball"
2005,"central_attack,through_ball"
2006,"inside_box_shot,central_attack,through_ball,goal"
2007,"through_ball,fast_break"
2008,"through_ball,fast_break"
2009,"central_attack,through_ball"
2010,"central_attack,through_ball,goal"
2011,"through_ball,fast_break"
2012,"central_attack,through_ball"
2013,"central_attack,through_ball"
2014,"central_attack,through_ball"
2015,"through_ball,fast_break"
2016,"central_attack,through_ball"
2017,"inside_box_shot,central_attack,through_ball,goal"
2018,"central_attack,through_ball"
2019,"through_ball,fast_break"
2020,"through_ball,fast_break"
2021,"central_attack,through_ball"
2022,"central_attack,through_ball"
2023,"inside_box_shot,central_attack,through_ball,goal"
2024,"central_attack,through_ball"
2025,"central_attack,through_ball"
2026,"central_attack,through_ball,goal"
2027,"central_attack,through_ball"
2028,"through_ball,fast_break"
2029,"central_attack,through_ball"
2030,"through_ball,central_attack"
2031,"through_ball,central_attack"
2032,"central_attack,through_ball"
2033,"central_attack,through_ball"
2034,"through_ball,fast_break"
2035,"central_attack,through_ball"
2036,"through_ball,central_attack"
2037,"through_ball,fast_break"
2038,"central_attack,through_ball"
2039,"central_attack,through_ball"
2040,"through_ball,fast_break"
2041,"through_ball,fast_break"
2042,"central_attack,through_ball"
2043,"inside_box_shot,central_attack,through_ball,goal"
2044,"central_attack,through_ball"
2045,"through_ball,fast_break"
2046,"inside_box_shot,central_attack,through_ball,goal"
2047,"central_attack,through_ball"
2048,"central_attack,through_ball,fast_break"
2049,"central_attack,through_ball"
2050,"central_attack,through_ball,fast_break"
2051,"central_attack,through_ball"
2052,"through_ball,fast_break"
2053,"central_attack,through_ball"
2054,"central_attack,through_ball"
2055,"central_attack,through_ball"
2056,"central_attack,through_ball"
2057,"central_attack,through_ball"
2058,"through_ball,fast_break"
2059,"central_attack,through_ball,fast_break"
2060,"central_attack,through_ball"
2061,"central_attack,through_ball"
2062,"central_attack,through_ball"
2063,"central_attack,through_ball"
2064,"inside_box_shot,central_attack,through_ball,goal"
2065,"central_attack,through_ball"
2066,"central_attack,through_ball"
2067,"central_attack,through_ball,fast_break"
2068,"through_ball,fast_break"
2069,"central_attack,through_ball"
2070,"through_ball,central_attack"
2071,"through_ball,fast_break"
2072,"through_ball,fast_break"
2073,"central_attack,through_ball"
2074,"central_attack,through_ball"
2075,"central_attack,through_ball"
2076,"central_attack,through_ball"
2077,"through_ball,fast_break"
2078,"central_attack,through_ball"
2079,"central_attack,through_ball"
2080,"central_attack,through_ball"
2081,"through_ball,fast_break"
2082,"central_attack,through_ball"
2083,"through_ball,central_attack"
2084,"central_attack,through_ball"
2085,"central_attack,through_ball"
2086,"central_attack,through_ball"
2087,"central_attack,through_ball"
2088,"through_ball,fast_break"
2089,"inside_box_shot,central_attack,through_ball,goal"
2090,"central_attack,through_ball"
2091,"through_ball,fast_break"
2092,"central_attack,through_ball"
2093,"central_attack,through_ball"
2094,"central_attack,through_ball"
2095,"through_ball,fast_break"
2096,"central_attack,through_ball"
2097,"central_attack,through_ball"
2098,"inside_box_shot,central_attack,goal"
2099,"central_attack,goal"
2100,"central_attack,fast_break"
2101,"inside_box_shot,central_attack,goal"
2102,"central_attack,fast_break"
2103,"inside_box_shot,central_attack,goal"
2104,"central_attack,fast_break"
2105,"central_attack,fast_break"
2106,"central_attack,goal"
2107,"inside_box_shot,central_attack,goal"
2108,"inside_box_shot,central_attack,goal"
2109,"inside_box_shot,central_attack,goal"
2110,"inside_box_shot,central_attack,goal"
2111,"central_attack,goal"
2112,"inside_box_shot,central_attack,goal"
2113,"inside_box_shot,central_attack,goal"
2114,"central_attack,goal"
2115,"central_attack,goal"
2116,"central_attack,goal"
2117,"central_attack,fast_break"
2118,"central_attack,goal"
2119,"inside_box_shot,central_attack,goal"
2120,"inside_box_shot,central_attack,goal"
2121,"central_attack,fast_break"
2122,"central_attack,fast_break"
2123,"central_attack,fast_break"
2124,"central_attack,goal"
2125,"central_attack,fast_break"
2126,"central_attack,goal"
2127,"inside_box_shot,central_attack,goal"
2128,"central_attack,fast_break"
2129,"central_attack,goal"
2130,"central_attack,goal"
2131,"central_attack,fast_break"
2132,"central_attack,goal"
2133,"central_attack,goal"
2134,"central_attack,fast_break"
2135,"central_attack,fast_break"
2136,"inside_box_shot,central_attack,goal"
2137,"inside_box_shot,central_attack,goal"
2138,"central_attack,goal"
2139,"central_attack,goal"
2140,"inside_box_shot,central_attack,goal"
2141,"central_attack,goal"
2142,"inside_box_shot,central_attack,goal"
2143,"central_attack,fast_break"
2144,"inside_box_shot,central_attack,goal"
2145,"inside_box_shot,central_attack,goal"
2146,"central_attack,fast_break"
2147,"inside_box_shot,central_attack,goal"
2148,"central_attack,through_ball"
2149,"inside_box_shot,central_attack,through_ball,goal"
2150,"through_ball,fast_break"
2151,"central_attack,through_ball"
2152,"central_attack,through_ball"
2153,"central_attack,through_ball"
2154,"central_attack,through_ball"
2155,"central_attack,through_ball"
2156,"central_attack,through_ball"
2157,"through_ball,central_attack"
2158,"through_ball,central_attack"
2159,"inside_box_shot,central_attack,through_ball,goal"
2160,"central_attack,through_ball"
2161,"central_attack,through_ball"
2162,"central_attack,through_ball"
2163,"through_ball,fast_break"
2164,"central_attack,through_ball"
2165,"central_attack,through_ball"
2166,"central_attack,through_ball"
2167,"through_ball,central_attack,goal"
2168,"through_ball,fast_break"
2169,"central_attack,through_ball"
2170,"central_attack,through_ball"
2171,"central_attack,through_ball"
2172,"central_attack,through_ball"
2173,"central_attack,through_ball"
2174,"central_attack,through_ball"
2175,"central_attack,through_ball"
2176,"inside_box_shot,central_attack,through_ball,goal"
2177,"central_attack,through_ball"
2178,"central_attack,through_ball,fast_break,goal"
2179,"central_attack,through_ball"
2180,"central_attack,through_ball"
2181,"central_attack,through_ball"
2182,"central_attack,through_ball,fast_break"
2183,"central_attack,through_ball"
2184,"through_ball,fast_break"
2185,"central_attack,through_ball"
2186,"central_attack,through_ball"
2187,"inside_box_shot,central_attack,through_ball,goal"
2188,"central_attack,through_ball,fast_break"
2189,"central_attack,through_ball"
2190,"through_ball,central_attack"
2191,"through_ball,fast_break"
2192,"central_attack,through_ball"
2193,"central_attack,through_ball,fast_break"
2194,"central_attack,through_ball"
2195,"central_attack,through_ball"
2196,"central_attack,through_ball"
2197,"central_attack,through_ball"
2198,"central_attack,through_ball,fast_break"
2199,"through_ball,fast_break"
2200,"central_attack,through_ball"
2201,"through_ball,fast_break"
2202,"through_ball,fast_break"
2203,"through_ball,central_attack"
2204,"central_attack,through_ball"
2205,"central_attack,through_ball"
2206,"central_attack,through_ball"
2207,"central_attack,through_ball"
2208,"central_attack,through_ball,goal"
2209,"central_attack,through_ball"
2210,"central_attack,through_ball"
2211,"central_attack,through_ball"
2212,"central_attack,through_ball,goal"
2213,"through_ball,central_attack,goal"
2214,"central_attack,through_ball"
2215,"central_attack,through_ball"
2216,"through_ball,fast_break"
2217,"central_attack,through_ball"
2218,"central_attack,through_ball,fast_break"
2219,"central_attack,through_ball,goal"
2220,"central_attack,through_ball"
2221,"central_attack,through_ball,fast_break"
2222,"central_attack,through_ball"
2223,"central_attack,through_ball"
2224,"central_attack,through_ball"
2225,"central_attack,through_ball"
2226,"central_attack,through_ball"
2227,"through_ball,fast_break"
2228,"central_attack,through_ball"
2229,"central_attack,through_ball"
2230,"central_attack,through_ball,fast_break"
2231,"central_attack,through_ball"
2232,"central_attack,through_ball"
2233,"inside_box_shot,central_attack,through_ball,goal"
2234,"central_attack,through_ball"
2235,"central_attack,through_ball"
2236,"central_attack,through_ball"
2237,"central_attack,through_ball"
2238,"through_ball,fast_break"
2239,"central_attack,through_ball,goal"
2240,"central_attack,through_ball,goal"
2241,"central_attack,through_ball"
2242,"central_attack,goal"
2243,"central_attack,goal"
2244,"inside_box_shot,central_attack,goal"
2245,"inside_box_shot,central_attack,goal"
2246,"inside_box_shot,central_attack,goal"
2247,"central_attack,goal"
2248,"inside_box_shot,central_attack,goal"
2249,"central_attack,fast_break"
2250,"inside_box_shot,central_attack,goal"
2251,"central_attack,goal"
2252,"central_attack,fast_break"
2253,"inside_box_shot,central_attack,goal"
2254,"central_attack,fast_break"
2255,"central_attack,fast_break"
2256,"central_attack,fast_break"
2257,"inside_box_shot,central_attack,goal"
2258,"central_attack,fast_break"
2259,"central_attack,through_ball"
2260,"central_attack,through_ball"
2261,"central_attack,through_ball"
2262,"central_attack,through_ball"
2263,"central_attack,through_ball"
2264,"central_attack,through_ball"
2265,"central_attack,through_ball"
2266,"central_attack,through_ball"
2267,"central_attack,through_ball"
2268,"central_attack,through_ball"
2269,"central_attack,through_ball"
2270,"central_attack,through_ball,fast_break"
2271,"through_ball,central_attack"
2272,"central_attack,through_ball"
2273,"through_ball,fast_break"
2274,"through_ball,central_attack"
2275,"central_attack,through_ball"
2276,"through_ball,fast_break"
2277,"inside_box_shot,central_attack,through_ball,goal"
2278,"central_attack,through_ball"
2279,"through_ball,central_attack"
2280,"central_attack,through_ball"
2281,"central_attack,through_ball"
2282,"central_attack,through_ball"
2283,"central_attack,through_ball"
2284,"central_attack,through_ball"
2285,"central_attack,through_ball,fast_break"
2286,"central_attack,through_ball"
2287,"central_attack,through_ball"
2288,"central_attack,through_ball,fast_break"
2289,"through_ball,fast_break"
2290,"through_ball,fast_break"
2291,"central_attack,through_ball"
2292,"central_attack,through_ball,goal"
2293,"central_attack,through_ball"
2294,"central_attack,through_ball"
2295,"central_attack,through_ball"
2296,"central_attack,through_ball,fast_break"
2297,"central_attack,through_ball"
2298,"central_attack,through_ball"
2299,"central_attack,through_ball"
2300,"central_attack,through_ball"
2301,"central_attack,through_ball"
2302,"through_ball,fast_break"
2303,"through_ball,central_attack"
2304,"inside_box_shot,central_attack,through_ball,goal"
2305,"central_attack,through_ball"
2306,"through_ball,central_attack,goal"
2307,"central_attack,through_ball,goal"
2308,"central_attack,through_ball"
2309,"central_attack,through_ball"
2310,"central_attack,through_ball"
2311,"central_attack,through_ball,fast_break"
2312,"through_ball,fast_break"
2313,"inside_box_shot,central_attack,through_ball,goal"
2314,"central_attack,through_ball"
2315,"central_attack,through_ball,fast_break"
2316,"through_ball,fast_break"
2317,"through_ball,fast_break"
2318,"central_attack,through_ball"
2319,"central_attack,through_ball"
2320,"central_attack,through_ball,fast_break"
2321,"central_attack,through_ball,goal"
2322,"central_attack,through_ball"
2323,"central_attack,through_ball"
2324,"central_attack,through_ball,goal"
2325,"central_attack,through_ball,fast_break"
2326,"through_ball,fast_break"
2327,"through_ball,fast_break"
2328,"through_ball,fast_break"
2329,"central_attack,through_ball,fast_break"
2330,"through_ball,fast_break"
2331,"central_attack,through_ball"
2332,"through_ball,fast_break"
2333,"central_attack,through_ball"
2334,"through_ball,central_attack"
2335,"through_ball,central_attack"
2336,"central_attack,through_ball"
2337,"central_attack,through_ball,fast_break"
2338,"central_attack,through_ball"
2339,"central_attack,through_ball"
2340,"central_attack,through_ball"
2341,"central_attack,through_ball"
2342,"central_attack,through_ball"
2343,"inside_box_shot,central_attack,through_ball,goal"
2344,"central_attack,through_ball"
2345,"central_attack,through_ball,fast_break"
2346,"central_attack,through_ball"
2347,"central_attack,through_ball,goal"
2348,"central_attack,through_ball"
2349,"central_attack,through_ball"
2350,"central_attack,through_ball"
2351,"central_attack,through_ball"
2352,"central_attack,through_ball"
2353,"central_attack,through_ball"
2354,"central_attack,through_ball"
2355,"central_attack,through_ball"
2356,"central_attack,through_ball"
2357,"inside_box_shot,central_attack,through_ball,goal"
2358,"central_attack,through_ball"
2359,"central_attack,through_ball"
2360,"central_attack,through_ball"
2361,"central_attack,through_ball"
2362,"central_attack,through_ball"
2363,"central_attack,through_ball"
2364,"inside_box_shot,central_attack,through_ball,goal"
2365,"central_attack,through_ball"
2366,"central_attack,through_ball"
2367,"inside_box_shot,central_attack,through_ball,goal"
2368,"central_attack,through_ball"
2369,"through_ball,fast_break"
2370,"inside_box_shot,central_attack,through_ball,goal"
2371,"through_ball,central_attack"
2372,"central_attack,through_ball"
2373,"through_ball,central_attack"
2374,"central_attack,through_ball"
2375,"central_attack,through_ball"
2376,"central_attack,through_ball"
2377,"central_attack,through_ball"
2378,"central_attack,through_ball"
2379,"central_attack,through_ball"
2380,"inside_box_shot,central_attack,through_ball,goal"
2381,"central_attack,through_ball"
2382,"central_attack,through_ball"
2383,"central_attack,through_ball"
2384,"inside_box_shot,central_attack,through_ball,goal"
2385,"central_attack,through_ball"
2386,"central_attack,through_ball"
2387,"central_attack,through_ball"
2388,"central_attack,through_ball"
2389,"central_attack,through_ball"
2390,"central_attack,through_ball"
2391,"central_attack,through_ball"
2392,"central_attack,through_ball"
2393,"inside_box_shot,central_attack,through_ball,goal"
2394,"central_attack,through_ball"
2395,"inside_box_shot,central_attack,through_ball,goal"
2396,"central_attack,through_ball"
2397,"inside_box_shot,central_attack,through_ball,goal"
2398,"central_attack,through_ball,goal"
2399,"central_attack,through_ball,fast_break"
2400,"through_ball,fast_break"
2401,"through_ball,fast_break"
2402,"central_attack,through_ball"
2403,"central_attack,through_ball"
2404,"central_attack,through_ball"
2405,"through_ball,central_attack"
2406,"central_attack,through_ball"
2407,"central_attack,through_ball"
2408,"through_ball,fast_break"
2409,"central_attack,through_ball"
2410,"central_attack,through_ball"
2411,"inside_box_shot,through_ball,central_attack,goal"
2412,"central_attack,through_ball"
2413,"central_attack,through_ball"
2414,"through_ball,fast_break"
2415,"central_attack,through_ball"
2416,"central_attack,through_ball"
2417,"central_attack,through_ball,fast_break"
2418,"central_attack,through_ball,fast_break"
2419,"central_attack,through_ball"
2420,"central_attack,through_ball"
2421,"central_attack,through_ball"
2422,"through_ball,fast_break"
2423,"central_attack,through_ball"
2424,"central_attack,through_ball"
2425,"through_ball,fast_break"
2426,"inside_box_shot,central_attack,goal"
2427,"central_attack,fast_break"
2428,"inside_box_shot,central_attack,goal"
2429,"central_attack,goal"
2430,"central_attack,goal"
2431,"central_attack,fast_break"
2432,"inside_box_shot,central_attack,goal"
2433,"inside_box_shot,central_attack,goal"
2434,"inside_box_shot,central_attack,goal"
2435,"central_attack,fast_break"
2436,"inside_box_shot,central_attack,goal"
2437,"central_attack,fast_break"
2438,"central_attack,fast_break"
2439,"inside_box_shot,central_attack,goal"
2440,"central_attack,goal"
2441,"inside_box_shot,central_attack,goal"
2442,"central_attack,fast_break"
2443,"inside_box_shot,central_attack,goal"
2444,"central_attack,goal"
2445,"central_attack,goal"
2446,"inside_box_shot,central_attack,goal"
2447,"central_attack,goal"
2448,"inside_box_shot,central_attack,goal"
2449,"central_attack,goal"
2450,"central_attack,fast_break"
2451,"central_attack,fast_break"
2452,"inside_box_shot,central_attack,goal"
2453,"inside_box_shot,central_attack,goal"
2454,"central_attack,goal"
2455,"central_attack,fast_break"
2456,"central_attack,goal"
2457,"central_attack,fast_break"
2458,"inside_box_shot,central_attack,goal"
2459,"central_attack,fast_break"
2460,"central_attack,goal"
2461,"central_attack,fast_break"
2462,"inside_box_shot,central_attack,goal"
2463,"central_attack,fast_break"
2464,"inside_box_shot,central_attack,goal"
2465,"central_attack,goal"
2466,"central_attack,goal"
2467,"central_attack,fast_break"
2468,"central_attack,through_ball,goal"
2469,"central_attack,through_ball"
2470,"central_attack,through_ball"
2471,"central_attack,through_ball"
2472,"inside_box_shot,central_attack,through_ball,goal"
2473,"central_attack,through_ball,goal"
2474,"inside_box_shot,central_attack,through_ball,goal"
2475,"central_attack,through_ball"
2476,"central_attack,through_ball"
2477,"central_attack,through_ball"
2478,"central_attack,through_ball"
2479,"central_attack,through_ball,goal"
2480,"central_attack,through_ball,fast_break"
2481,"through_ball,fast_break"
2482,"through_ball,fast_break"
2483,"through_ball,fast_break"
2484,"central_attack,through_ball"
2485,"central_attack,through_ball"
2486,"central_attack,through_ball"
2487,"through_ball,fast_break"
2488,"central_attack,through_ball"
2489,"central_attack,through_ball,goal"
2490,"central_attack,through_ball,fast_break"
2491,"central_attack,through_ball"
2492,"central_attack,through_ball"
2493,"inside_box_shot,through_ball,central_attack,goal"
2494,"central_attack,through_ball"
2495,"central_attack,through_ball,goal"
2496,"central_attack,through_ball"
2497,"central_attack,through_ball"
2498,"central_attack,through_ball"
2499,"central_attack,through_ball"
2500,"central_attack,through_ball"
2501,"central_attack,through_ball"
2502,"through_ball,fast_break"
2503,"central_attack,through_ball"
2504,"central_attack,through_ball"
2505,"central_attack,through_ball,goal"
2506,"inside_box_shot,central_attack,through_ball,goal"
2507,"central_attack,through_ball"
2508,"through_ball,fast_break"
2509,"through_ball,central_attack"
2510,"central_attack,through_ball"
2511,"central_attack,through_ball"
2512,"central_attack,through_ball"
2513,"through_ball,fast_break"
2514,"through_ball,fast_break"
2515,"central_attack,through_ball,fast_break"
2516,"through_ball,fast_break"
2517,"through_ball,fast_break"
2518,"central_attack,through_ball"
2519,"central_attack,through_ball"
2520,"central_attack,through_ball"
2521,"central_attack,through_ball"
2522,"central_attack,through_ball"
2523,"central_attack,through_ball"
2524,"central_attack,through_ball"
2525,"through_ball,fast_break"
2526,"central_attack,through_ball"
2527,"central_attack,through_ball"
2528,"through_ball,fast_break"
2529,"central_attack,through_ball"
2530,"central_attack,through_ball"
2531,"central_attack,through_ball"
2532,"central_attack,through_ball"
2533,"central_attack,through_ball"
2534,"through_ball,fast_break"
2535,"through_ball,fast_break"
2536,"central_attack,through_ball"
2537,"central_attack,through_ball"
2538,"through_ball,fast_break"
2539,"through_ball,central_attack"
2540,"central_attack,through_ball"
2541,"central_attack,through_ball"
2542,"central_attack,through_ball"
2543,"central_attack,through_ball"
2544,"central_attack,through_ball,fast_break"
2545,"central_attack,through_ball"
2546,"central_attack,through_ball"
2547,"central_attack,through_ball"
2548,"central_attack,through_ball"
2549,"central_attack,through_ball"
2550,"central_attack,through_ball"
2551,"central_attack,through_ball"
2552,"central_attack,through_ball"
2553,"central_attack,through_ball,goal"
2554,"through_ball,fast_break"
2555,"through_ball,fast_break"
2556,"central_attack,through_ball"
2557,"central_attack,through_ball"
2558,"central_attack,through_ball"
2559,"central_attack,through_ball"
2560,"central_attack,through_ball"
2561,"central_attack,through_ball"
2562,"central_attack,through_ball"
2563,"central_attack,through_ball"
2564,"through_ball,central_attack"
2565,"central_attack,through_ball"
2566,"inside_box_shot,central_attack,through_ball,goal"
2567,"central_attack,through_ball"
2568,"central_attack,through_ball"
2569,"inside_box_shot,central_attack,through_ball,goal"
2570,"central_attack,through_ball"
2571,"central_attack,through_ball"
2572,"central_attack,through_ball"
2573,"central_attack,through_ball"
2574,"central_attack,through_ball"
2575,"central_attack,through_ball,goal"
2576,"central_attack,through_ball"
2577,"through_ball,fast_break"
2578,"central_attack,through_ball,goal"
2579,"central_attack,through_ball,fast_break"
2580,"inside_box_shot,central_attack,through_ball,goal"
2581,"through_ball,fast_break"
2582,"central_attack,through_ball"
2583,"central_attack,through_ball,fast_break"
2584,"central_attack,through_ball"
2585,"central_attack,through_ball"
2586,"central_attack,through_ball"
2587,"central_attack,through_ball"
2588,"inside_box_shot,central_attack,through_ball,goal"
2589,"central_attack,through_ball"
2590,"through_ball,central_attack"
2591,"through_ball,fast_break"
2592,"central_attack,through_ball"
2593,"central_attack,through_ball,fast_break"
2594,"central_attack,through_ball"
2595,"central_attack,through_ball"
2596,"central_attack,through_ball"
2597,"through_ball,fast_break"
2598,"central_attack,through_ball"
2599,"through_ball,central_attack,goal"
2600,"central_attack,through_ball"
2601,"through_ball,fast_break"
2602,"central_attack,through_ball"
2603,"central_attack,through_ball"
2604,"central_attack,through_ball,fast_break"
2605,"through_ball,fast_break"
2606,"central_attack,through_ball"
2607,"central_attack,through_ball"
2608,"inside_box_shot,central_attack,goal"
2609,"central_attack,fast_break"
2610,"inside_box_shot,central_attack,goal"
2611,"inside_box_shot,central_attack,goal"
2612,"inside_box_shot,central_attack,goal"
2613,"central_attack,goal"
2614,"inside_box_shot,central_attack,goal"
2615,"central_attack,goal"
2616,"inside_box_shot,central_attack,goal"
2617,"central_attack,goal"
2618,"inside_box_shot,central_attack,goal"
2619,"inside_box_shot,central_attack,goal"
2620,"central_attack,fast_break"
2621,"central_attack,goal"
2622,"central_attack,fast_break"
2623,"central_attack,goal"
2624,"inside_box_shot,central_attack,goal"
2625,"inside_box_shot,central_attack,goal"
2626,"inside_box_shot,central_attack,goal"
2627,"inside_box_shot,central_attack,goal"
2628,"central_attack,goal"
2629,"inside_box_shot,central_attack,goal"
2630,"inside_box_shot,central_attack,goal"
2631,"inside_box_shot,central_attack,goal"
2632,"central_attack,fast_break"
2633,"inside_box_shot,central_attack,goal"
2634,"central_attack,goal"
2635,"inside_box_shot,central_attack,goal"
2636,"inside_box_shot,central_attack,goal"
2637,"central_attack,fast_break"
2638,"central_attack,goal"
2639,"central_attack,goal"
2640,"central_attack,fast_break"
2641,"central_attack,goal"
2642,"central_attack,fast_break"
2643,"central_attack,fast_break"
