antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'wing_play', 'cross'})",frozenset({'cutback'}),0.8907103825136612,0.912568306010929,0.8688524590163934,0.9754601226993864,1.0689173799639984,1.0,0.056018394099555,3.5628415300546328,0.5899371069182381,0.9298245614035087,0.7193251533742322,0.9637779655413099
"frozenset({'goal', 'cutback'})",frozenset({'cross'}),0.912568306010929,0.8907103825136612,0.8688524590163934,0.9520958083832335,1.0689173799639984,1.0,0.056018394099555,2.2814207650273204,0.737421383647798,0.9298245614035087,0.5616766467065865,0.9637779655413099
"frozenset({'cross', 'goal'})",frozenset({'cutback'}),0.8907103825136612,0.912568306010929,0.8688524590163934,0.9754601226993864,1.0689173799639984,1.0,0.056018394099555,3.5628415300546328,0.5899371069182381,0.9298245614035087,0.7193251533742322,0.9637779655413099
frozenset({'cross'}),"frozenset({'wing_play', 'cutback'})",0.8907103825136612,0.912568306010929,0.8688524590163934,0.9754601226993864,1.0689173799639984,1.0,0.056018394099555,3.5628415300546328,0.5899371069182381,0.9298245614035087,0.7193251533742322,0.9637779655413099
frozenset({'cutback'}),"frozenset({'wing_play', 'cross'})",0.912568306010929,0.8907103825136612,0.8688524590163934,0.9520958083832335,1.0689173799639984,1.0,0.056018394099555,2.2814207650273204,0.737421383647798,0.9298245614035087,0.5616766467065865,0.9637779655413099
"frozenset({'wing_play', 'goal'})","frozenset({'cross', 'cutback'})",0.994535519125683,0.8688524590163934,0.8688524590163934,0.8736263736263736,1.0054945054945055,1.0,0.004747827644898339,1.0377761938702783,1.000000000000002,0.8736263736263735,0.036401098901099195,0.9368131868131868
"frozenset({'cross', 'goal', 'cutback'})",frozenset({'wing_play'}),0.8688524590163934,0.994535519125683,0.8688524590163934,1.0,1.0054945054945055,1.0,0.004747827644898339,inf,0.04166666666666678,0.8736263736263735,1.0,0.9368131868131868
"frozenset({'cross', 'cutback'})",frozenset({'wing_play'}),0.8688524590163934,0.994535519125683,0.8688524590163934,1.0,1.0054945054945055,1.0,0.004747827644898339,inf,0.04166666666666678,0.8736263736263735,1.0,0.9368131868131868
frozenset({'wing_play'}),"frozenset({'cross', 'cutback'})",0.994535519125683,0.8688524590163934,0.8688524590163934,0.8736263736263736,1.0054945054945055,1.0,0.004747827644898339,1.0377761938702783,1.000000000000002,0.8736263736263735,0.036401098901099195,0.9368131868131868
frozenset({'cutback'}),frozenset({'wing_play'}),0.912568306010929,0.994535519125683,0.912568306010929,1.0,1.0054945054945055,1.0,0.0049867120547045785,inf,0.06250000000000062,0.9175824175824175,1.0,0.9587912087912088
frozenset({'wing_play'}),frozenset({'cutback'}),0.994535519125683,0.912568306010929,0.912568306010929,0.9175824175824177,1.0054945054945055,1.0,0.0049867120547045785,1.060837887067396,1.0000000000000087,0.9175824175824175,0.057348901098901756,0.9587912087912088
"frozenset({'goal', 'cutback'})",frozenset({'wing_play'}),0.912568306010929,0.994535519125683,0.912568306010929,1.0,1.0054945054945055,1.0,0.0049867120547045785,inf,0.06250000000000062,0.9175824175824175,1.0,0.9587912087912088
"frozenset({'wing_play', 'goal'})",frozenset({'cutback'}),0.994535519125683,0.912568306010929,0.912568306010929,0.9175824175824177,1.0054945054945055,1.0,0.0049867120547045785,1.060837887067396,1.0000000000000087,0.9175824175824175,0.057348901098901756,0.9587912087912088
frozenset({'wing_play'}),"frozenset({'header', 'cross', 'goal'})",0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
"frozenset({'header', 'cross', 'cutback'})","frozenset({'wing_play', 'goal'})",0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
"frozenset({'header', 'cross', 'goal', 'cutback'})",frozenset({'wing_play'}),0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
frozenset({'wing_play'}),"frozenset({'header', 'goal', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
"frozenset({'header', 'cutback'})","frozenset({'wing_play', 'goal'})",0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
"frozenset({'header', 'goal', 'cutback'})",frozenset({'wing_play'}),0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
frozenset({'wing_play'}),"frozenset({'header', 'cross', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
"frozenset({'wing_play', 'goal'})","frozenset({'header', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
frozenset({'wing_play'}),"frozenset({'header', 'cross', 'goal', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
"frozenset({'wing_play', 'goal'})","frozenset({'header', 'cross', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
frozenset({'header'}),"frozenset({'wing_play', 'goal'})",0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
"frozenset({'header', 'cross', 'cutback'})",frozenset({'wing_play'}),0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
frozenset({'wing_play'}),"frozenset({'header', 'goal'})",0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
"frozenset({'wing_play', 'goal'})",frozenset({'header'}),0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
"frozenset({'cross', 'cutback'})","frozenset({'wing_play', 'goal'})",0.8688524590163934,0.994535519125683,0.8688524590163934,1.0,1.0054945054945055,1.0,0.004747827644898339,inf,0.04166666666666678,0.8736263736263735,1.0,0.9368131868131868
frozenset({'wing_play'}),"frozenset({'cross', 'goal', 'cutback'})",0.994535519125683,0.8688524590163934,0.8688524590163934,0.8736263736263736,1.0054945054945055,1.0,0.004747827644898339,1.0377761938702783,1.000000000000002,0.8736263736263735,0.036401098901099195,0.9368131868131868
frozenset({'cross'}),frozenset({'wing_play'}),0.8907103825136612,0.994535519125683,0.8907103825136612,1.0,1.0054945054945055,1.0,0.004867269849801459,inf,0.05000000000000032,0.8956043956043955,1.0,0.9478021978021978
frozenset({'wing_play'}),frozenset({'cross'}),0.994535519125683,0.8907103825136612,0.8907103825136612,0.8956043956043956,1.0054945054945055,1.0,0.004867269849801459,1.046879493816509,1.0000000000000053,0.8956043956043955,0.04478021978022022,0.9478021978021978
frozenset({'wing_play'}),"frozenset({'goal', 'cutback'})",0.994535519125683,0.912568306010929,0.912568306010929,0.9175824175824177,1.0054945054945055,1.0,0.0049867120547045785,1.060837887067396,1.0000000000000087,0.9175824175824175,0.057348901098901756,0.9587912087912088
frozenset({'cutback'}),"frozenset({'wing_play', 'goal'})",0.912568306010929,0.994535519125683,0.912568306010929,1.0,1.0054945054945055,1.0,0.0049867120547045785,inf,0.06250000000000062,0.9175824175824175,1.0,0.9587912087912088
frozenset({'cross'}),"frozenset({'wing_play', 'goal'})",0.8907103825136612,0.994535519125683,0.8907103825136612,1.0,1.0054945054945055,1.0,0.004867269849801459,inf,0.05000000000000032,0.8956043956043955,1.0,0.9478021978021978
frozenset({'wing_play'}),"frozenset({'cross', 'goal'})",0.994535519125683,0.8907103825136612,0.8907103825136612,0.8956043956043956,1.0054945054945055,1.0,0.004867269849801459,1.046879493816509,1.0000000000000053,0.8956043956043955,0.04478021978022022,0.9478021978021978
"frozenset({'cross', 'goal'})",frozenset({'wing_play'}),0.8907103825136612,0.994535519125683,0.8907103825136612,1.0,1.0054945054945055,1.0,0.004867269849801459,inf,0.05000000000000032,0.8956043956043955,1.0,0.9478021978021978
"frozenset({'wing_play', 'goal'})",frozenset({'cross'}),0.994535519125683,0.8907103825136612,0.8907103825136612,0.8956043956043956,1.0054945054945055,1.0,0.004867269849801459,1.046879493816509,1.0000000000000053,0.8956043956043955,0.04478021978022022,0.9478021978021978
"frozenset({'header', 'goal'})",frozenset({'wing_play'}),0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
"frozenset({'header', 'cross'})","frozenset({'wing_play', 'goal'})",0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
"frozenset({'header', 'cross', 'goal'})",frozenset({'wing_play'}),0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
"frozenset({'wing_play', 'goal'})","frozenset({'header', 'cross'})",0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
frozenset({'wing_play'}),frozenset({'header'}),0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
"frozenset({'header', 'cross'})",frozenset({'wing_play'}),0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
frozenset({'wing_play'}),"frozenset({'header', 'cross'})",0.994535519125683,0.7650273224043715,0.7650273224043715,0.7692307692307692,1.0054945054945055,1.0,0.004180477171608632,1.018214936247723,1.0000000000000095,0.7692307692307692,0.017889087656529388,0.8846153846153846
frozenset({'header'}),frozenset({'wing_play'}),0.7650273224043715,0.994535519125683,0.7650273224043715,1.0,1.0054945054945055,1.0,0.004180477171608632,inf,0.023255813953488615,0.7692307692307692,1.0,0.8846153846153846
"frozenset({'header', 'cutback'})",frozenset({'wing_play'}),0.7595628415300546,0.994535519125683,0.7595628415300546,1.0,1.0054945054945055,1.0,0.004150616620382852,inf,0.022727272727272943,0.7637362637362637,1.0,0.8818681318681318
frozenset({'wing_play'}),"frozenset({'header', 'cutback'})",0.994535519125683,0.7595628415300546,0.7595628415300546,0.7637362637362637,1.0054945054945055,1.0,0.004150616620382852,1.017664252128606,1.0000000000000087,0.7637362637362637,0.01735764235764234,0.8818681318681318
frozenset({'goal'}),"frozenset({'wing_play', 'cross', 'cutback'})",1.0,0.8688524590163934,0.8688524590163934,0.8688524590163934,1.0,1.0,0.0,1.0,0.0,0.8688524590163935,0.0,0.9344262295081966
"frozenset({'wing_play', 'cross', 'cutback'})",frozenset({'goal'}),0.8688524590163934,1.0,0.8688524590163934,1.0,1.0,1.0,0.0,inf,0.0,0.8688524590163935,0.0,0.9344262295081966
frozenset({'goal'}),frozenset({'cross'}),1.0,0.8907103825136612,0.8907103825136612,0.8907103825136612,1.0,1.0,0.0,1.0,0.0,0.8907103825136613,0.0,0.9453551912568305
frozenset({'cross'}),frozenset({'goal'}),0.8907103825136612,1.0,0.8907103825136612,1.0,1.0,1.0,0.0,inf,0.0,0.8907103825136613,0.0,0.9453551912568305
"frozenset({'cross', 'cutback'})",frozenset({'goal'}),0.8688524590163934,1.0,0.8688524590163934,1.0,1.0,1.0,0.0,inf,0.0,0.8688524590163935,0.0,0.9344262295081966
frozenset({'goal'}),"frozenset({'cross', 'cutback'})",1.0,0.8688524590163934,0.8688524590163934,0.8688524590163934,1.0,1.0,0.0,1.0,0.0,0.8688524590163935,0.0,0.9344262295081966
frozenset({'wing_play'}),frozenset({'goal'}),0.994535519125683,1.0,0.994535519125683,1.0,1.0,1.0,0.0,inf,0.0,0.994535519125683,0.0,0.9972677595628415
frozenset({'goal'}),frozenset({'wing_play'}),1.0,0.994535519125683,0.994535519125683,0.994535519125683,1.0,1.0,0.0,1.0,0.0,0.994535519125683,0.0,0.9972677595628415
frozenset({'goal'}),"frozenset({'wing_play', 'cutback'})",1.0,0.912568306010929,0.912568306010929,0.912568306010929,1.0,1.0,0.0,1.0,0.0,0.9125683060109291,0.0,0.9562841530054644
"frozenset({'wing_play', 'cutback'})",frozenset({'goal'}),0.912568306010929,1.0,0.912568306010929,1.0,1.0,1.0,0.0,inf,0.0,0.9125683060109291,0.0,0.9562841530054644
frozenset({'cutback'}),frozenset({'goal'}),0.912568306010929,1.0,0.912568306010929,1.0,1.0,1.0,0.0,inf,0.0,0.9125683060109291,0.0,0.9562841530054644
frozenset({'goal'}),frozenset({'cutback'}),1.0,0.912568306010929,0.912568306010929,0.912568306010929,1.0,1.0,0.0,1.0,0.0,0.9125683060109291,0.0,0.9562841530054644
"frozenset({'wing_play', 'cross'})",frozenset({'goal'}),0.8907103825136612,1.0,0.8907103825136612,1.0,1.0,1.0,0.0,inf,0.0,0.8907103825136613,0.0,0.9453551912568305
frozenset({'goal'}),"frozenset({'wing_play', 'cross'})",1.0,0.8907103825136612,0.8907103825136612,0.8907103825136612,1.0,1.0,0.0,1.0,0.0,0.8907103825136613,0.0,0.9453551912568305
"frozenset({'header', 'cutback'})",frozenset({'goal'}),0.7595628415300546,1.0,0.7595628415300546,1.0,1.0,1.0,0.0,inf,0.0,0.7595628415300546,0.0,0.8797814207650273
frozenset({'goal'}),"frozenset({'header', 'cutback'})",1.0,0.7595628415300546,0.7595628415300546,0.7595628415300546,1.0,1.0,0.0,1.0,0.0,0.7595628415300546,0.0,0.8797814207650273
frozenset({'goal'}),"frozenset({'header', 'wing_play'})",1.0,0.7650273224043715,0.7650273224043715,0.7650273224043715,1.0,1.0,0.0,1.0,0.0,0.7650273224043715,0.0,0.8825136612021858
frozenset({'header'}),frozenset({'goal'}),0.7650273224043715,1.0,0.7650273224043715,1.0,1.0,1.0,0.0,inf,0.0,0.7650273224043715,0.0,0.8825136612021858
frozenset({'goal'}),"frozenset({'header', 'cross'})",1.0,0.7650273224043715,0.7650273224043715,0.7650273224043715,1.0,1.0,0.0,1.0,0.0,0.7650273224043715,0.0,0.8825136612021858
"frozenset({'header', 'cross', 'wing_play'})",frozenset({'goal'}),0.7650273224043715,1.0,0.7650273224043715,1.0,1.0,1.0,0.0,inf,0.0,0.7650273224043715,0.0,0.8825136612021858
frozenset({'goal'}),"frozenset({'header', 'cross', 'wing_play'})",1.0,0.7650273224043715,0.7650273224043715,0.7650273224043715,1.0,1.0,0.0,1.0,0.0,0.7650273224043715,0.0,0.8825136612021858
"frozenset({'header', 'wing_play'})",frozenset({'goal'}),0.7650273224043715,1.0,0.7650273224043715,1.0,1.0,1.0,0.0,inf,0.0,0.7650273224043715,0.0,0.8825136612021858
frozenset({'goal'}),frozenset({'header'}),1.0,0.7650273224043715,0.7650273224043715,0.7650273224043715,1.0,1.0,0.0,1.0,0.0,0.7650273224043715,0.0,0.8825136612021858
"frozenset({'header', 'cross'})",frozenset({'goal'}),0.7650273224043715,1.0,0.7650273224043715,1.0,1.0,1.0,0.0,inf,0.0,0.7650273224043715,0.0,0.8825136612021858
frozenset({'goal'}),"frozenset({'header', 'cross', 'cutback'})",1.0,0.7595628415300546,0.7595628415300546,0.7595628415300546,1.0,1.0,0.0,1.0,0.0,0.7595628415300546,0.0,0.8797814207650273
"frozenset({'header', 'cross', 'cutback'})",frozenset({'goal'}),0.7595628415300546,1.0,0.7595628415300546,1.0,1.0,1.0,0.0,inf,0.0,0.7595628415300546,0.0,0.8797814207650273
frozenset({'goal'}),"frozenset({'header', 'wing_play', 'cutback'})",1.0,0.7595628415300546,0.7595628415300546,0.7595628415300546,1.0,1.0,0.0,1.0,0.0,0.7595628415300546,0.0,0.8797814207650273
"frozenset({'header', 'wing_play', 'cutback'})",frozenset({'goal'}),0.7595628415300546,1.0,0.7595628415300546,1.0,1.0,1.0,0.0,inf,0.0,0.7595628415300546,0.0,0.8797814207650273
"frozenset({'header', 'cross', 'wing_play', 'cutback'})",frozenset({'goal'}),0.7595628415300546,1.0,0.7595628415300546,1.0,1.0,1.0,0.0,inf,0.0,0.7595628415300546,0.0,0.8797814207650273
frozenset({'goal'}),"frozenset({'header', 'cross', 'wing_play', 'cutback'})",1.0,0.7595628415300546,0.7595628415300546,0.7595628415300546,1.0,1.0,0.0,1.0,0.0,0.7595628415300546,0.0,0.8797814207650273
