attack_id,features
1656,"inside_box_shot,central_attack,through_ball,goal"
1657,"through_ball,central_attack"
1658,"through_ball,central_attack,goal"
1659,"central_attack,through_ball,goal"
1660,"inside_box_shot,central_attack,through_ball,goal"
1661,"central_attack,through_ball"
1662,"central_attack,through_ball"
1663,"inside_box_shot,central_attack,through_ball,goal"
1664,"central_attack,through_ball"
1665,"through_ball,fast_break"
1666,"central_attack,through_ball"
1667,"central_attack,through_ball"
1668,"central_attack,through_ball,goal"
1669,"central_attack,fast_break"
1670,"central_attack,through_ball"
1671,"central_attack,through_ball"
1672,"through_ball,central_attack"
1673,"central_attack,through_ball"
1674,"inside_box_shot,central_attack,through_ball,goal"
1675,"central_attack,through_ball,fast_break"
1676,"central_attack,through_ball"
1677,"inside_box_shot,central_attack,through_ball,goal"
1678,"central_attack,through_ball,fast_break"
1679,"through_ball,fast_break"
1680,"inside_box_shot,central_attack,through_ball,goal"
1681,"central_attack,through_ball"
1682,"central_attack,through_ball"
1683,"central_attack,through_ball"
1684,"central_attack,fast_break"
1685,"central_attack,through_ball"
1686,"inside_box_shot,central_attack,through_ball,goal"
1687,"central_attack,through_ball"
1688,"central_attack,through_ball"
1689,"central_attack,through_ball"
1690,"central_attack,through_ball"
1691,"inside_box_shot,central_attack,through_ball,goal"
1692,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1693,"central_attack,through_ball"
1694,"central_attack,through_ball"
1695,"inside_box_shot,central_attack,through_ball,goal"
1696,"central_attack,fast_break"
1697,"inside_box_shot,central_attack,through_ball,goal"
1698,"inside_box_shot,central_attack,through_ball,goal"
1699,"central_attack,through_ball"
1700,"inside_box_shot,central_attack,through_ball,goal"
1701,"central_attack,fast_break"
1702,"central_attack,through_ball"
1703,"central_attack,through_ball"
1704,"through_ball,fast_break"
1705,"central_attack,through_ball"
1706,"central_attack,through_ball"
1707,"central_attack,through_ball,fast_break"
1708,"central_attack,through_ball,fast_break"
1709,"central_attack,through_ball"
1710,"inside_box_shot,central_attack,through_ball,goal"
1711,"central_attack,through_ball,fast_break"
1712,"through_ball,central_attack"
1713,"central_attack,goal"
1714,"central_attack,through_ball,fast_break"
1715,"central_attack,through_ball"
1716,"through_ball,fast_break"
1717,"central_attack,through_ball,goal"
1718,"inside_box_shot,central_attack,through_ball,goal"
1719,"central_attack,through_ball,fast_break"
1720,"inside_box_shot,central_attack,through_ball,goal"
1721,"central_attack,through_ball"
1722,"central_attack,through_ball"
1723,"through_ball,central_attack"
1724,"central_attack,through_ball"
1725,"through_ball,fast_break"
1726,"through_ball,central_attack"
1727,"central_attack,through_ball"
1728,"inside_box_shot,central_attack,through_ball,goal"
1729,"central_attack,through_ball"
1730,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1731,"central_attack,through_ball,goal"
1732,"inside_box_shot,central_attack,through_ball,goal"
1733,"central_attack,through_ball,goal"
1734,"through_ball,central_attack"
1735,"central_attack,through_ball,fast_break"
1736,"central_attack,through_ball"
1737,"inside_box_shot,central_attack,through_ball,goal"
1738,"central_attack,through_ball"
1739,"central_attack,through_ball"
1740,"through_ball,central_attack,goal"
1741,"central_attack,through_ball"
1742,"through_ball,central_attack"
1743,"inside_box_shot,central_attack,through_ball,goal"
1744,"central_attack,through_ball,fast_break"
1745,"through_ball,central_attack"
1746,"central_attack,through_ball"
1747,"central_attack,through_ball"
1748,"central_attack,through_ball"
1749,"central_attack,through_ball"
1750,"through_ball,fast_break"
1751,"central_attack,through_ball"
1752,"central_attack,fast_break,goal"
1753,"central_attack,through_ball"
1754,"inside_box_shot,central_attack,through_ball,goal"
1755,"through_ball,central_attack"
1756,"central_attack,through_ball,fast_break"
1757,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1758,"central_attack,through_ball"
1759,"central_attack,fast_break"
1760,"inside_box_shot,central_attack,through_ball,goal"
1761,"central_attack,through_ball"
1762,"central_attack,through_ball"
1763,"central_attack,through_ball,goal"
1764,"central_attack,through_ball,fast_break"
1765,"central_attack,through_ball"
1766,"central_attack,through_ball"
1767,"central_attack,through_ball,fast_break"
1768,"central_attack,through_ball"
1769,"through_ball,central_attack"
1770,"central_attack,fast_break"
1771,"central_attack,through_ball"
1772,"central_attack,fast_break,goal"
1773,"central_attack,through_ball,fast_break"
1774,"through_ball,central_attack,fast_break"
1775,"through_ball,central_attack"
1776,"through_ball,fast_break"
1777,"inside_box_shot,central_attack,through_ball,goal"
1778,"central_attack,fast_break"
1779,"central_attack,through_ball"
1780,"through_ball,central_attack"
1781,"through_ball,central_attack"
1782,"central_attack,through_ball"
1783,"central_attack,through_ball,fast_break,goal"
1784,"central_attack,through_ball,fast_break"
1785,"central_attack,through_ball"
1786,"central_attack,through_ball"
1787,"through_ball,fast_break"
1788,"central_attack,through_ball"
1789,"central_attack,through_ball"
1790,"central_attack,through_ball"
1791,"central_attack,through_ball,fast_break"
1792,"central_attack,through_ball"
1793,"central_attack,through_ball"
1794,"central_attack,fast_break"
1795,"through_ball,central_attack"
1796,"through_ball,central_attack"
1797,"through_ball,central_attack,fast_break"
1798,"central_attack,through_ball"
1799,"central_attack,fast_break,goal"
1800,"inside_box_shot,central_attack,through_ball,goal"
1801,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1802,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1803,"central_attack,through_ball"
1804,"central_attack,through_ball"
1805,"central_attack,through_ball,fast_break"
1806,"central_attack,through_ball"
1807,"central_attack,through_ball"
1808,"central_attack,through_ball"
1809,"central_attack,through_ball"
1810,"central_attack,through_ball"
1811,"central_attack,through_ball"
1812,"central_attack,goal"
1813,"central_attack,goal"
1814,"central_attack,fast_break"
1815,"central_attack,fast_break"
1816,"central_attack,fast_break"
1817,"central_attack,fast_break"
1818,"central_attack,fast_break"
1819,"central_attack,fast_break"
1820,"central_attack,goal"
1821,"central_attack,goal"
1822,"inside_box_shot,central_attack,goal"
1823,"central_attack,fast_break"
1824,"inside_box_shot,central_attack,fast_break,goal"
1825,"central_attack,fast_break"
1826,"inside_box_shot,central_attack,fast_break,goal"
1827,"central_attack,fast_break"
1828,"inside_box_shot,central_attack,goal"
1829,"central_attack,fast_break"
1830,"central_attack,goal"
1831,"central_attack,fast_break"
1832,"inside_box_shot,central_attack,goal"
1833,"inside_box_shot,central_attack,fast_break,goal"
1834,"inside_box_shot,central_attack,goal"
1835,"inside_box_shot,central_attack,fast_break,goal"
1836,"inside_box_shot,central_attack,goal"
1837,"central_attack,fast_break"
1838,"central_attack,fast_break"
1839,"inside_box_shot,central_attack,fast_break,goal"
1840,"central_attack,through_ball,fast_break"
1841,"central_attack,through_ball,fast_break"
1842,"central_attack,through_ball"
1843,"central_attack,through_ball"
1844,"central_attack,through_ball"
1845,"through_ball,central_attack,goal"
1846,"central_attack,fast_break,goal"
1847,"central_attack,through_ball"
1848,"central_attack,through_ball,fast_break"
1849,"central_attack,through_ball"
1850,"inside_box_shot,central_attack,through_ball,goal"
1851,"central_attack,through_ball"
1852,"central_attack,through_ball"
1853,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1854,"through_ball,central_attack,goal"
1855,"central_attack,through_ball"
1856,"through_ball,central_attack,goal"
1857,"central_attack,through_ball"
1858,"central_attack,through_ball"
1859,"central_attack,through_ball"
1860,"central_attack,through_ball"
1861,"inside_box_shot,central_attack,through_ball,goal"
1862,"central_attack,through_ball"
1863,"central_attack,through_ball"
1864,"central_attack,through_ball"
1865,"central_attack,through_ball"
1866,"inside_box_shot,central_attack,through_ball,goal"
1867,"inside_box_shot,central_attack,through_ball,goal"
1868,"central_attack,through_ball"
1869,"central_attack,through_ball,fast_break"
1870,"central_attack,fast_break"
1871,"central_attack,through_ball"
1872,"central_attack,through_ball"
1873,"central_attack,fast_break,goal"
1874,"central_attack,through_ball"
1875,"through_ball,fast_break"
1876,"central_attack,through_ball,fast_break"
1877,"inside_box_shot,central_attack,through_ball,goal"
1878,"central_attack,through_ball,fast_break"
1879,"central_attack,through_ball,fast_break"
1880,"central_attack,through_ball,fast_break"
1881,"central_attack,through_ball,fast_break"
1882,"central_attack,through_ball"
1883,"central_attack,through_ball"
1884,"central_attack,through_ball"
1885,"central_attack,through_ball"
1886,"inside_box_shot,central_attack,through_ball,goal"
1887,"central_attack,through_ball,fast_break"
1888,"central_attack,through_ball"
1889,"central_attack,through_ball,fast_break"
1890,"central_attack,through_ball"
1891,"inside_box_shot,central_attack,through_ball,goal"
1892,"central_attack,through_ball,fast_break"
1893,"central_attack,through_ball"
1894,"central_attack,through_ball"
1895,"central_attack,through_ball"
1896,"central_attack,through_ball"
1897,"inside_box_shot,central_attack,through_ball,goal"
1898,"central_attack,through_ball"
1899,"central_attack,fast_break,goal"
1900,"central_attack,fast_break"
1901,"central_attack,through_ball,goal"
1902,"inside_box_shot,central_attack,through_ball,goal"
1903,"central_attack,through_ball,goal"
1904,"central_attack,fast_break,goal"
1905,"central_attack,through_ball"
1906,"central_attack,through_ball"
1907,"central_attack,through_ball"
1908,"central_attack,through_ball"
1909,"central_attack,fast_break"
1910,"central_attack,through_ball"
1911,"central_attack,through_ball"
1912,"central_attack,through_ball"
1913,"central_attack,through_ball"
1914,"through_ball,central_attack"
1915,"central_attack,through_ball"
1916,"central_attack,through_ball"
1917,"through_ball,central_attack,fast_break"
1918,"central_attack,through_ball"
1919,"central_attack,through_ball"
1920,"central_attack,through_ball,fast_break"
1921,"central_attack,through_ball"
1922,"central_attack,through_ball"
1923,"central_attack,through_ball"
1924,"through_ball,fast_break"
1925,"central_attack,through_ball,goal"
1926,"central_attack,through_ball"
1927,"central_attack,through_ball,goal"
1928,"central_attack,through_ball"
1929,"central_attack,through_ball,goal"
1930,"central_attack,through_ball"
1931,"through_ball,fast_break"
1932,"central_attack,through_ball"
1933,"central_attack,through_ball"
1934,"central_attack,fast_break"
1935,"central_attack,goal"
1936,"central_attack,fast_break"
1937,"central_attack,fast_break"
1938,"inside_box_shot,central_attack,goal"
1939,"central_attack,fast_break"
1940,"central_attack,fast_break"
1941,"central_attack,goal"
1942,"inside_box_shot,central_attack,goal"
1943,"central_attack,fast_break"
1944,"central_attack,goal"
1945,"central_attack,goal"
1946,"central_attack,fast_break"
1947,"central_attack,fast_break"
1948,"central_attack,fast_break"
1949,"central_attack,fast_break"
1950,"central_attack,goal"
1951,"central_attack,fast_break"
1952,"central_attack,fast_break"
1953,"central_attack,goal"
1954,"inside_box_shot,central_attack,goal"
1955,"central_attack,fast_break"
1956,"central_attack,fast_break"
1957,"inside_box_shot,central_attack,goal"
1958,"central_attack,goal"
1959,"inside_box_shot,central_attack,fast_break,goal"
1960,"inside_box_shot,central_attack,fast_break,goal"
1961,"central_attack,fast_break"
1962,"central_attack,fast_break"
1963,"central_attack,fast_break"
1964,"central_attack,fast_break"
1965,"inside_box_shot,central_attack,goal"
1966,"central_attack,fast_break"
1967,"inside_box_shot,central_attack,goal"
1968,"central_attack,goal"
1969,"inside_box_shot,central_attack,fast_break,goal"
1970,"inside_box_shot,central_attack,goal"
1971,"central_attack,goal"
1972,"central_attack,fast_break,goal"
1973,"central_attack,fast_break"
1974,"central_attack,fast_break"
1975,"central_attack,fast_break"
1976,"central_attack,goal"
1977,"inside_box_shot,central_attack,fast_break,goal"
1978,"central_attack,fast_break"
1979,"central_attack,fast_break,goal"
1980,"central_attack,fast_break"
1981,"central_attack,fast_break"
1982,"central_attack,fast_break"
1983,"central_attack,fast_break"
1984,"inside_box_shot,central_attack,goal"
1985,"central_attack,fast_break"
1986,"central_attack,fast_break"
1987,"central_attack,goal"
1988,"inside_box_shot,central_attack,goal"
1989,"inside_box_shot,central_attack,goal"
1990,"inside_box_shot,central_attack,goal"
1991,"central_attack,fast_break"
1992,"inside_box_shot,central_attack,goal"
1993,"central_attack,fast_break"
1994,"central_attack,fast_break"
1995,"central_attack,fast_break"
1996,"inside_box_shot,central_attack,goal"
1997,"central_attack,through_ball"
1998,"inside_box_shot,central_attack,through_ball,goal"
1999,"central_attack,through_ball"
2000,"central_attack,through_ball"
2001,"central_attack,through_ball"
2002,"central_attack,through_ball"
2003,"central_attack,fast_break,goal"
2004,"central_attack,through_ball"
2005,"central_attack,through_ball"
2006,"through_ball,central_attack"
2007,"central_attack,through_ball,fast_break"
2008,"central_attack,through_ball"
2009,"central_attack,fast_break,goal"
2010,"central_attack,through_ball"
2011,"inside_box_shot,central_attack,through_ball,goal"
2012,"central_attack,through_ball"
2013,"central_attack,through_ball"
2014,"inside_box_shot,central_attack,through_ball,goal"
2015,"central_attack,through_ball"
2016,"central_attack,through_ball,goal"
2017,"inside_box_shot,central_attack,through_ball,goal"
2018,"central_attack,through_ball"
2019,"central_attack,through_ball"
2020,"central_attack,through_ball"
2021,"through_ball,central_attack"
2022,"through_ball,central_attack"
2023,"through_ball,fast_break"
2024,"central_attack,through_ball"
2025,"central_attack,through_ball"
2026,"central_attack,through_ball,fast_break"
2027,"central_attack,through_ball"
2028,"central_attack,through_ball"
2029,"central_attack,through_ball"
2030,"through_ball,central_attack"
2031,"central_attack,through_ball"
2032,"through_ball,central_attack"
2033,"central_attack,through_ball"
2034,"central_attack,through_ball"
2035,"central_attack,through_ball"
2036,"central_attack,through_ball,fast_break"
2037,"inside_box_shot,central_attack,through_ball,goal"
2038,"central_attack,through_ball,goal"
2039,"central_attack,through_ball"
2040,"central_attack,through_ball"
2041,"inside_box_shot,central_attack,through_ball,goal"
2042,"central_attack,fast_break"
2043,"central_attack,through_ball,goal"
2044,"central_attack,through_ball"
2045,"central_attack,through_ball"
2046,"through_ball,central_attack,goal"
2047,"central_attack,fast_break"
2048,"central_attack,through_ball"
2049,"central_attack,through_ball"
2050,"through_ball,central_attack"
2051,"inside_box_shot,central_attack,through_ball,goal"
2052,"central_attack,through_ball"
2053,"central_attack,through_ball,fast_break"
2054,"central_attack,through_ball,fast_break"
2055,"central_attack,through_ball"
2056,"central_attack,through_ball"
2057,"central_attack,through_ball,goal"
2058,"central_attack,through_ball,fast_break"
2059,"central_attack,through_ball,goal"
2060,"central_attack,through_ball,goal"
2061,"central_attack,through_ball,fast_break"
2062,"central_attack,through_ball"
2063,"central_attack,through_ball,goal"
2064,"central_attack,through_ball"
2065,"central_attack,through_ball"
2066,"central_attack,through_ball,goal"
2067,"central_attack,through_ball"
2068,"central_attack,through_ball"
2069,"inside_box_shot,central_attack,through_ball,goal"
2070,"central_attack,through_ball"
2071,"inside_box_shot,central_attack,fast_break,goal"
2072,"central_attack,fast_break"
2073,"central_attack,through_ball,fast_break"
2074,"inside_box_shot,central_attack,fast_break,goal"
2075,"central_attack,fast_break"
2076,"inside_box_shot,central_attack,fast_break,goal"
2077,"central_attack,fast_break"
2078,"inside_box_shot,central_attack,fast_break,goal"
2079,"inside_box_shot,central_attack,fast_break,goal"
2080,"inside_box_shot,central_attack,fast_break,goal"
2081,"inside_box_shot,central_attack,fast_break,goal"
2082,"inside_box_shot,central_attack,fast_break,goal"
2083,"central_attack,fast_break"
2084,"inside_box_shot,central_attack,fast_break,goal"
2085,"central_attack,fast_break"
2086,"inside_box_shot,central_attack,fast_break,goal"
2087,"central_attack,fast_break"
2088,"inside_box_shot,central_attack,fast_break,goal"
2089,"central_attack,goal"
2090,"central_attack,fast_break"
2091,"central_attack,fast_break"
2092,"inside_box_shot,central_attack,goal"
2093,"central_attack,fast_break"
2094,"inside_box_shot,central_attack,goal"
2095,"inside_box_shot,central_attack,fast_break,goal"
2096,"central_attack,fast_break"
2097,"central_attack,fast_break"
2098,"inside_box_shot,central_attack,fast_break,goal"
2099,"central_attack,fast_break"
2100,"central_attack,fast_break"
2101,"inside_box_shot,central_attack,goal"
2102,"inside_box_shot,central_attack,goal"
2103,"inside_box_shot,central_attack,fast_break,goal"
2104,"central_attack,fast_break"
2105,"inside_box_shot,central_attack,fast_break,goal"
2106,"central_attack,fast_break"
2107,"central_attack,goal"
2108,"central_attack,goal"
2109,"central_attack,fast_break"
2110,"inside_box_shot,central_attack,goal"
2111,"inside_box_shot,central_attack,fast_break,goal"
2112,"central_attack,fast_break"
2113,"inside_box_shot,central_attack,goal"
2114,"central_attack,fast_break"
2115,"central_attack,goal"
2116,"central_attack,fast_break"
2117,"inside_box_shot,central_attack,fast_break,goal"
2118,"inside_box_shot,central_attack,fast_break,goal"
2119,"inside_box_shot,central_attack,fast_break,goal"
2120,"inside_box_shot,central_attack,fast_break,goal"
2121,"inside_box_shot,central_attack,fast_break,goal"
2122,"central_attack,fast_break"
2123,"inside_box_shot,central_attack,fast_break,goal"
2124,"inside_box_shot,central_attack,fast_break,goal"
2125,"inside_box_shot,central_attack,fast_break,goal"
2126,"inside_box_shot,central_attack,fast_break,goal"
2127,"inside_box_shot,central_attack,through_ball,goal"
2128,"central_attack,through_ball,fast_break"
2129,"central_attack,through_ball,goal"
2130,"inside_box_shot,central_attack,through_ball,goal"
2131,"central_attack,through_ball"
2132,"through_ball,central_attack"
2133,"central_attack,through_ball"
2134,"central_attack,through_ball,fast_break"
2135,"central_attack,through_ball"
2136,"central_attack,through_ball"
2137,"inside_box_shot,central_attack,through_ball,goal"
2138,"inside_box_shot,central_attack,through_ball,goal"
2139,"inside_box_shot,central_attack,through_ball,goal"
2140,"central_attack,through_ball"
2141,"through_ball,central_attack,goal"
2142,"central_attack,through_ball"
2143,"inside_box_shot,central_attack,through_ball,goal"
2144,"central_attack,through_ball"
2145,"central_attack,through_ball,goal"
2146,"central_attack,fast_break,goal"
2147,"central_attack,fast_break"
2148,"central_attack,through_ball,fast_break"
2149,"central_attack,through_ball"
2150,"central_attack,through_ball"
2151,"central_attack,through_ball"
2152,"through_ball,central_attack,goal"
2153,"central_attack,through_ball"
2154,"through_ball,fast_break"
2155,"central_attack,through_ball,fast_break"
2156,"inside_box_shot,central_attack,through_ball,goal"
2157,"central_attack,through_ball"
2158,"central_attack,through_ball,goal"
2159,"central_attack,fast_break"
2160,"central_attack,through_ball,goal"
2161,"central_attack,through_ball"
2162,"central_attack,through_ball"
2163,"inside_box_shot,through_ball,central_attack,goal"
2164,"central_attack,through_ball"
2165,"central_attack,through_ball"
2166,"central_attack,through_ball"
2167,"through_ball,central_attack,goal"
2168,"central_attack,fast_break"
2169,"through_ball,central_attack,fast_break"
2170,"inside_box_shot,central_attack,through_ball,goal"
2171,"central_attack,through_ball"
2172,"central_attack,fast_break"
2173,"through_ball,fast_break"
2174,"central_attack,through_ball"
2175,"central_attack,through_ball"
2176,"central_attack,through_ball"
2177,"central_attack,through_ball"
2178,"inside_box_shot,central_attack,through_ball,goal"
2179,"central_attack,through_ball"
2180,"inside_box_shot,through_ball,central_attack,goal"
2181,"through_ball,central_attack"
2182,"inside_box_shot,central_attack,fast_break,goal"
2183,"central_attack,through_ball"
2184,"through_ball,central_attack,fast_break"
2185,"central_attack,through_ball"
2186,"central_attack,through_ball"
2187,"central_attack,through_ball"
2188,"central_attack,through_ball"
2189,"central_attack,through_ball"
2190,"central_attack,through_ball"
2191,"central_attack,through_ball,goal"
2192,"central_attack,through_ball"
2193,"central_attack,through_ball"
2194,"central_attack,through_ball"
2195,"central_attack,through_ball"
2196,"central_attack,through_ball"
2197,"through_ball,central_attack,goal"
2198,"inside_box_shot,central_attack,through_ball,goal"
2199,"central_attack,through_ball,goal"
2200,"central_attack,through_ball"
2201,"central_attack,through_ball"
2202,"central_attack,through_ball"
2203,"central_attack,through_ball,goal"
2204,"central_attack,through_ball,goal"
2205,"central_attack,through_ball,fast_break"
2206,"central_attack,through_ball"
2207,"central_attack,through_ball,fast_break"
2208,"central_attack,through_ball,fast_break"
2209,"central_attack,through_ball"
2210,"central_attack,through_ball"
2211,"inside_box_shot,central_attack,through_ball,goal"
2212,"central_attack,through_ball,fast_break"
2213,"central_attack,through_ball"
2214,"central_attack,through_ball"
2215,"central_attack,through_ball"
2216,"central_attack,through_ball"
2217,"central_attack,fast_break"
2218,"central_attack,through_ball"
2219,"central_attack,through_ball"
2220,"central_attack,through_ball"
2221,"inside_box_shot,central_attack,through_ball,goal"
2222,"through_ball,central_attack,goal"
2223,"through_ball,central_attack"
2224,"central_attack,through_ball"
2225,"central_attack,through_ball"
2226,"central_attack,through_ball"
2227,"central_attack,through_ball"
2228,"central_attack,through_ball,goal"
2229,"central_attack,through_ball,fast_break"
2230,"central_attack,through_ball,fast_break"
2231,"through_ball,central_attack"
2232,"central_attack,through_ball,fast_break"
2233,"inside_box_shot,central_attack,through_ball,goal"
2234,"inside_box_shot,central_attack,through_ball,goal"
2235,"central_attack,through_ball,goal"
2236,"inside_box_shot,central_attack,through_ball,goal"
2237,"inside_box_shot,through_ball,central_attack,goal"
2238,"central_attack,through_ball"
2239,"central_attack,through_ball"
2240,"central_attack,through_ball,fast_break"
2241,"central_attack,through_ball,inside_box_shot,fast_break,goal"
2242,"inside_box_shot,central_attack,through_ball,goal"
2243,"central_attack,fast_break"
2244,"inside_box_shot,central_attack,through_ball,goal"
2245,"central_attack,through_ball,goal"
2246,"central_attack,through_ball,goal"
2247,"central_attack,through_ball,fast_break"
2248,"central_attack,fast_break"
2249,"central_attack,fast_break,goal"
2250,"inside_box_shot,through_ball,central_attack,goal"
2251,"central_attack,through_ball,fast_break"
2252,"inside_box_shot,central_attack,goal"
2253,"central_attack,fast_break"
2254,"central_attack,fast_break"
2255,"central_attack,fast_break"
2256,"central_attack,goal"
2257,"central_attack,fast_break"
2258,"central_attack,goal"
2259,"central_attack,goal"
2260,"central_attack,fast_break,goal"
2261,"central_attack,fast_break"
2262,"inside_box_shot,central_attack,goal"
2263,"central_attack,fast_break"
2264,"central_attack,fast_break"
2265,"central_attack,fast_break"
2266,"central_attack,fast_break"
2267,"inside_box_shot,central_attack,fast_break,goal"
2268,"central_attack,goal"
2269,"inside_box_shot,central_attack,goal"
2270,"inside_box_shot,central_attack,fast_break,goal"
2271,"central_attack,fast_break"
2272,"inside_box_shot,central_attack,goal"
2273,"central_attack,fast_break"
2274,"inside_box_shot,central_attack,goal"
2275,"central_attack,goal"
2276,"central_attack,fast_break"
2277,"central_attack,goal"
2278,"inside_box_shot,central_attack,fast_break,goal"
2279,"central_attack,fast_break"
2280,"central_attack,fast_break"
2281,"inside_box_shot,central_attack,fast_break,goal"
2282,"central_attack,goal"
2283,"inside_box_shot,central_attack,goal"
2284,"inside_box_shot,central_attack,fast_break,goal"
2285,"central_attack,fast_break"
2286,"inside_box_shot,central_attack,fast_break,goal"
2287,"inside_box_shot,central_attack,fast_break,goal"
2288,"inside_box_shot,central_attack,fast_break,goal"
2289,"inside_box_shot,central_attack,fast_break,goal"
2290,"inside_box_shot,central_attack,fast_break,goal"
2291,"inside_box_shot,central_attack,fast_break,goal"
2292,"central_attack,fast_break"
2293,"inside_box_shot,central_attack,fast_break,goal"
2294,"inside_box_shot,central_attack,fast_break,goal"
2295,"inside_box_shot,central_attack,fast_break,goal"
2296,"central_attack,fast_break"
2297,"inside_box_shot,central_attack,fast_break,goal"
2298,"central_attack,fast_break"
2299,"inside_box_shot,central_attack,goal"
2300,"inside_box_shot,central_attack,goal"
2301,"central_attack,fast_break"
2302,"central_attack,goal"
2303,"central_attack,fast_break"
2304,"inside_box_shot,central_attack,goal"
2305,"central_attack,fast_break"
2306,"central_attack,fast_break,goal"
2307,"inside_box_shot,central_attack,goal"
2308,"inside_box_shot,central_attack,goal"
2309,"central_attack,fast_break"
2310,"central_attack,goal"
2311,"central_attack,fast_break"
2312,"central_attack,fast_break,goal"
2313,"inside_box_shot,central_attack,goal"
2314,"central_attack,goal"
2315,"central_attack,fast_break"
2316,"inside_box_shot,central_attack,goal"
2317,"inside_box_shot,central_attack,goal"
2318,"central_attack,fast_break"
2319,"central_attack,fast_break"
2320,"central_attack,goal"
2321,"central_attack,fast_break,goal"
2322,"central_attack,fast_break"
2323,"central_attack,fast_break"
2324,"central_attack,fast_break"
2325,"inside_box_shot,central_attack,fast_break,goal"
2326,"central_attack,fast_break"
2327,"inside_box_shot,central_attack,goal"
2328,"central_attack,fast_break"
2329,"central_attack,fast_break"
2330,"central_attack,fast_break"
2331,"central_attack,fast_break"
2332,"inside_box_shot,central_attack,fast_break,goal"
2333,"central_attack,goal"
2334,"central_attack,fast_break"
2335,"central_attack,fast_break"
2336,"inside_box_shot,central_attack,goal"
2337,"central_attack,fast_break"
2338,"central_attack,fast_break"
2339,"central_attack,goal"
2340,"central_attack,goal"
2341,"central_attack,goal"
2342,"central_attack,fast_break"
2343,"central_attack,goal"
2344,"central_attack,fast_break"
2345,"central_attack,fast_break"
2346,"central_attack,fast_break"
2347,"central_attack,fast_break,goal"
2348,"central_attack,through_ball"
2349,"central_attack,through_ball"
2350,"through_ball,central_attack"
2351,"central_attack,through_ball"
2352,"central_attack,through_ball"
2353,"central_attack,through_ball"
2354,"central_attack,through_ball"
2355,"central_attack,through_ball,inside_box_shot,fast_break,goal"
2356,"inside_box_shot,through_ball,central_attack,goal"
2357,"inside_box_shot,central_attack,through_ball,goal"
2358,"central_attack,through_ball"
2359,"central_attack,through_ball,fast_break"
2360,"central_attack,through_ball"
2361,"central_attack,fast_break"
2362,"through_ball,fast_break"
2363,"central_attack,through_ball"
2364,"central_attack,through_ball"
2365,"central_attack,through_ball"
2366,"central_attack,through_ball"
2367,"central_attack,through_ball"
2368,"through_ball,central_attack"
2369,"central_attack,through_ball"
2370,"inside_box_shot,central_attack,through_ball,goal"
2371,"central_attack,through_ball,fast_break"
2372,"central_attack,through_ball,goal"
2373,"central_attack,through_ball"
2374,"central_attack,through_ball"
2375,"central_attack,through_ball"
2376,"central_attack,through_ball"
2377,"central_attack,through_ball"
2378,"central_attack,fast_break,goal"
2379,"central_attack,through_ball,inside_box_shot,fast_break,goal"
2380,"central_attack,fast_break"
2381,"central_attack,through_ball"
2382,"central_attack,through_ball"
2383,"through_ball,central_attack"
2384,"central_attack,through_ball"
2385,"through_ball,fast_break"
2386,"central_attack,through_ball"
2387,"central_attack,through_ball"
2388,"central_attack,through_ball"
2389,"through_ball,central_attack"
2390,"central_attack,through_ball"
2391,"central_attack,through_ball"
2392,"central_attack,through_ball"
2393,"central_attack,through_ball"
2394,"central_attack,through_ball"
2395,"central_attack,through_ball"
2396,"central_attack,through_ball"
2397,"central_attack,through_ball"
2398,"through_ball,central_attack"
2399,"central_attack,through_ball"
2400,"inside_box_shot,central_attack,through_ball,goal"
2401,"inside_box_shot,central_attack,through_ball,goal"
2402,"through_ball,central_attack"
2403,"through_ball,central_attack"
2404,"through_ball,fast_break"
2405,"central_attack,through_ball,goal"
2406,"through_ball,central_attack"
2407,"central_attack,through_ball"
2408,"central_attack,through_ball"
2409,"central_attack,through_ball,fast_break"
2410,"central_attack,through_ball"
2411,"central_attack,through_ball"
2412,"central_attack,through_ball,goal"
2413,"through_ball,central_attack"
2414,"central_attack,through_ball,goal"
2415,"central_attack,fast_break"
2416,"through_ball,fast_break"
2417,"central_attack,through_ball,fast_break"
2418,"central_attack,through_ball"
2419,"through_ball,fast_break"
2420,"central_attack,through_ball"
2421,"central_attack,through_ball"
2422,"central_attack,through_ball"
2423,"inside_box_shot,through_ball,central_attack,goal"
2424,"through_ball,central_attack"
2425,"inside_box_shot,central_attack,through_ball,goal"
2426,"through_ball,central_attack,fast_break"
2427,"inside_box_shot,central_attack,through_ball,goal"
2428,"central_attack,through_ball,fast_break"
2429,"central_attack,through_ball"
2430,"central_attack,through_ball"
2431,"central_attack,through_ball,goal"
2432,"central_attack,through_ball"
2433,"inside_box_shot,central_attack,through_ball,goal"
2434,"central_attack,through_ball,fast_break"
2435,"central_attack,through_ball"
2436,"central_attack,through_ball"
2437,"central_attack,through_ball"
2438,"central_attack,through_ball"
2439,"central_attack,through_ball"
2440,"central_attack,through_ball"
2441,"central_attack,through_ball,goal"
2442,"central_attack,through_ball,goal"
